,function,parameterLengths,seconds,lengthOfReturned,param1,param2
442,union,"[6000, 10000]",5.317919731140137,15454,6000,10000
443,union,"[6000, 10000]",5.322054147720337,15440,6000,10000
444,union,"[6000, 10000]",5.3038530349731445,15408,6000,10000
445,union,"[6000, 10000]",5.3033387660980225,15376,6000,10000
446,union,"[6000, 10000]",5.3060142993927,15415,6000,10000
447,union,"[6000, 10000]",5.295849561691284,15423,6000,10000
448,union,"[6000, 10000]",5.304396152496338,15401,6000,10000
449,union,"[6000, 10000]",5.695725202560425,15413,6000,10000
450,union,"[7000, 7000]",4.310966491699219,13524,7000,7000
451,union,"[7000, 7000]",4.33176589012146,13546,7000,7000
452,union,"[7000, 7000]",4.302053213119507,13515,7000,7000
453,union,"[7000, 7000]",4.313334703445435,13487,7000,7000
454,union,"[7000, 7000]",4.354464530944824,13521,7000,7000
455,union,"[7000, 7000]",4.352163791656494,13523,7000,7000
456,union,"[7000, 7000]",4.365686893463135,13576,7000,7000
457,union,"[7000, 7000]",4.618128776550293,13559,7000,7000
458,union,"[7000, 7000]",4.344833612442017,13514,7000,7000
459,union,"[7000, 7000]",4.3516881465911865,13518,7000,7000
460,union,"[7000, 8000]",4.9266557693481445,14458,7000,8000
461,union,"[7000, 8000]",4.937880277633667,14433,7000,8000
462,union,"[7000, 8000]",4.937408685684204,14469,7000,8000
463,union,"[7000, 8000]",4.9353132247924805,14475,7000,8000
464,union,"[7000, 8000]",4.983351469039917,14478,7000,8000
465,union,"[7000, 8000]",4.93401026725769,14438,7000,8000
466,union,"[7000, 8000]",4.92547345161438,14450,7000,8000
467,union,"[7000, 8000]",4.936895370483398,14474,7000,8000
468,union,"[7000, 8000]",4.930606842041016,14491,7000,8000
469,union,"[7000, 8000]",4.93555212020874,14413,7000,8000
470,union,"[7000, 9000]",5.585374593734741,15426,7000,9000
471,union,"[7000, 9000]",5.592458963394165,15387,7000,9000
472,union,"[7000, 9000]",5.649286508560181,15384,7000,9000
473,union,"[7000, 9000]",5.584110260009766,15412,7000,9000
474,union,"[7000, 9000]",5.939788341522217,15384,7000,9000
475,union,"[7000, 9000]",5.634293794631958,15411,7000,9000
476,union,"[7000, 9000]",5.562079906463623,15360,7000,9000
477,union,"[7000, 9000]",6.122053623199463,15363,7000,9000
478,union,"[7000, 9000]",6.150044918060303,15390,7000,9000
479,union,"[7000, 9000]",5.601504564285278,15344,7000,9000
480,union,"[7000, 10000]",6.287085056304932,16369,7000,10000
481,union,"[7000, 10000]",6.213960886001587,16325,7000,10000
482,union,"[7000, 10000]",6.188390731811523,16335,7000,10000
483,union,"[7000, 10000]",6.145220518112183,16291,7000,10000
484,union,"[7000, 10000]",6.180095434188843,16344,7000,10000
485,union,"[7000, 10000]",6.182965040206909,16308,7000,10000
486,union,"[7000, 10000]",6.151900053024292,16312,7000,10000
487,union,"[7000, 10000]",6.811266183853149,16347,7000,10000
488,union,"[7000, 10000]",6.17209005355835,16318,7000,10000
489,union,"[7000, 10000]",6.252268314361572,16362,7000,10000
490,union,"[8000, 8000]",5.630420923233032,15394,8000,8000
491,union,"[8000, 8000]",5.618452548980713,15390,8000,8000
492,union,"[8000, 8000]",5.6860880851745605,15402,8000,8000
493,union,"[8000, 8000]",5.753116607666016,15368,8000,8000
494,union,"[8000, 8000]",5.715392827987671,15376,8000,8000
495,union,"[8000, 8000]",5.729872703552246,15398,8000,8000
496,union,"[8000, 8000]",5.688970327377319,15394,8000,8000
497,union,"[8000, 8000]",5.6824774742126465,15415,8000,8000
498,union,"[8000, 8000]",5.71271824836731,15380,8000,8000
499,union,"[8000, 8000]",5.692068099975586,15376,8000,8000
500,union,"[8000, 9000]",6.447512626647949,16305,8000,9000
501,union,"[8000, 9000]",6.394711256027222,16268,8000,9000
502,union,"[8000, 9000]",6.420068740844727,16270,8000,9000
503,union,"[8000, 9000]",6.371608734130859,16325,8000,9000
504,union,"[8000, 9000]",7.1347496509552,16313,8000,9000
505,union,"[8000, 9000]",6.408129453659058,16360,8000,9000
506,union,"[8000, 9000]",6.365418195724487,16338,8000,9000
507,union,"[8000, 9000]",6.391058444976807,16316,8000,9000
508,union,"[8000, 9000]",6.402973890304565,16349,8000,9000
509,union,"[8000, 9000]",6.477527141571045,16315,8000,9000
510,union,"[8000, 10000]",7.018987417221069,17153,8000,10000
511,union,"[8000, 10000]",7.034961223602295,17235,8000,10000
512,union,"[8000, 10000]",7.068291425704956,17211,8000,10000
513,union,"[8000, 10000]",7.053849697113037,17271,8000,10000
514,union,"[8000, 10000]",7.043471336364746,17210,8000,10000
515,union,"[8000, 10000]",7.043559789657593,17288,8000,10000
516,union,"[8000, 10000]",7.159927606582642,17290,8000,10000
517,union,"[8000, 10000]",7.233594655990601,17219,8000,10000
518,union,"[8000, 10000]",7.085938453674316,17221,8000,10000
519,union,"[8000, 10000]",7.446715354919434,17240,8000,10000
520,union,"[9000, 9000]",7.128600120544434,17262,9000,9000
521,union,"[9000, 9000]",7.1630754470825195,17249,9000,9000
522,union,"[9000, 9000]",7.24043607711792,17268,9000,9000
523,union,"[9000, 9000]",7.214890003204346,17208,9000,9000
524,union,"[9000, 9000]",7.211203336715698,17224,9000,9000
525,union,"[9000, 9000]",7.131286859512329,17201,9000,9000
526,union,"[9000, 9000]",7.1147239208221436,17214,9000,9000
527,union,"[9000, 9000]",7.138427019119263,17225,9000,9000
528,union,"[9000, 9000]",7.228083610534668,17220,9000,9000
529,union,"[9000, 9000]",7.152607202529907,17206,9000,9000
530,union,"[9000, 10000]",7.968285083770752,18160,9000,10000
531,union,"[9000, 10000]",8.020073413848877,18145,9000,10000
532,union,"[9000, 10000]",7.924946308135986,18160,9000,10000
533,union,"[9000, 10000]",7.914975166320801,18140,9000,10000
534,union,"[9000, 10000]",7.94190526008606,18131,9000,10000
535,union,"[9000, 10000]",7.957303047180176,18155,9000,10000
536,union,"[9000, 10000]",7.947580575942993,18136,9000,10000
537,union,"[9000, 10000]",7.923562288284302,18104,9000,10000
538,union,"[9000, 10000]",8.01010012626648,18162,9000,10000
539,union,"[9000, 10000]",7.927720785140991,18156,9000,10000
540,union,"[10000, 10000]",8.829246044158936,19013,10000,10000
541,union,"[10000, 10000]",8.834147214889526,19099,10000,10000
542,union,"[10000, 10000]",8.864158391952515,19075,10000,10000
543,union,"[10000, 10000]",8.813148498535156,18999,10000,10000
544,union,"[10000, 10000]",9.39204216003418,19071,10000,10000
545,union,"[10000, 10000]",8.800538301467896,19071,10000,10000
546,union,"[10000, 10000]",8.818183898925781,19083,10000,10000
547,union,"[10000, 10000]",8.790040254592896,19023,10000,10000
548,union,"[10000, 10000]",8.810502767562866,19035,10000,10000
549,union,"[10000, 10000]",8.880196332931519,19048,10000,10000
