,function,parameterLengths,seconds,returned,param1,param2
952,jump_sorted,"[10000, <class 'int'>]",2.2411346435546875e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
953,jump_sorted,"[10000, <class 'int'>]",1.7404556274414062e-05,"{'found': True, 'index': 6080}",10000,<class 'int'>
954,jump_sorted,"[10000, <class 'int'>]",2.1219253540039062e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
955,jump_sorted,"[10000, <class 'int'>]",1.049041748046875e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
956,jump_sorted,"[10000, <class 'int'>]",2.2649765014648438e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
957,jump_sorted,"[10000, <class 'int'>]",6.9141387939453125e-06,"{'found': False, 'index': -1}",10000,<class 'int'>
958,jump_sorted,"[10000, <class 'int'>]",5.245208740234375e-06,"{'found': False, 'index': -1}",10000,<class 'int'>
959,jump_sorted,"[10000, <class 'int'>]",1.52587890625e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
960,jump_sorted,"[10000, <class 'int'>]",1.0967254638671875e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
961,jump_sorted,"[10000, <class 'int'>]",1.8835067749023438e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
962,jump_sorted,"[10000, <class 'int'>]",1.71661376953125e-05,"{'found': True, 'index': 5973}",10000,<class 'int'>
963,jump_sorted,"[10000, <class 'int'>]",1.2159347534179688e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
964,jump_sorted,"[10000, <class 'int'>]",1.2874603271484375e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
965,jump_sorted,"[10000, <class 'int'>]",1.0013580322265625e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
966,jump_sorted,"[10000, <class 'int'>]",1.3113021850585938e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
967,jump_sorted,"[10000, <class 'int'>]",8.821487426757812e-06,"{'found': True, 'index': 1850}",10000,<class 'int'>
968,jump_sorted,"[10000, <class 'int'>]",1.9073486328125e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
969,jump_sorted,"[10000, <class 'int'>]",7.62939453125e-06,"{'found': False, 'index': -1}",10000,<class 'int'>
970,jump_sorted,"[10000, <class 'int'>]",2.2411346435546875e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
971,jump_sorted,"[10000, <class 'int'>]",1.8358230590820312e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
972,jump_sorted,"[10000, <class 'int'>]",1.6450881958007812e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
973,jump_sorted,"[10000, <class 'int'>]",2.3365020751953125e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
974,jump_sorted,"[10000, <class 'int'>]",1.2159347534179688e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
975,jump_sorted,"[10000, <class 'int'>]",6.198883056640625e-06,"{'found': False, 'index': -1}",10000,<class 'int'>
976,jump_sorted,"[10000, <class 'int'>]",1.71661376953125e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
977,jump_sorted,"[10000, <class 'int'>]",1.9788742065429688e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
978,jump_sorted,"[10000, <class 'int'>]",9.775161743164062e-06,"{'found': True, 'index': 2513}",10000,<class 'int'>
979,jump_sorted,"[10000, <class 'int'>]",2.0742416381835938e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
980,jump_sorted,"[10000, <class 'int'>]",1.049041748046875e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
981,jump_sorted,"[10000, <class 'int'>]",2.0265579223632812e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
982,jump_sorted,"[10000, <class 'int'>]",2.0265579223632812e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
983,jump_sorted,"[10000, <class 'int'>]",1.1444091796875e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
984,jump_sorted,"[10000, <class 'int'>]",5.91278076171875e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
985,jump_sorted,"[10000, <class 'int'>]",1.1682510375976562e-05,"{'found': True, 'index': 2943}",10000,<class 'int'>
986,jump_sorted,"[10000, <class 'int'>]",2.2172927856445312e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
987,jump_sorted,"[10000, <class 'int'>]",1.5735626220703125e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
988,jump_sorted,"[10000, <class 'int'>]",1.5735626220703125e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
989,jump_sorted,"[10000, <class 'int'>]",9.5367431640625e-06,"{'found': False, 'index': -1}",10000,<class 'int'>
990,jump_sorted,"[10000, <class 'int'>]",2.2172927856445312e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
991,jump_sorted,"[10000, <class 'int'>]",1.8835067749023438e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
992,jump_sorted,"[10000, <class 'int'>]",1.0251998901367188e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
993,jump_sorted,"[10000, <class 'int'>]",1.9550323486328125e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
994,jump_sorted,"[10000, <class 'int'>]",2.09808349609375e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
995,jump_sorted,"[10000, <class 'int'>]",8.58306884765625e-06,"{'found': False, 'index': -1}",10000,<class 'int'>
996,jump_sorted,"[10000, <class 'int'>]",1.7642974853515625e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
997,jump_sorted,"[10000, <class 'int'>]",2.288818359375e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
998,jump_sorted,"[10000, <class 'int'>]",1.4543533325195312e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
999,jump_sorted,"[10000, <class 'int'>]",1.8596649169921875e-05,"{'found': False, 'index': -1}",10000,<class 'int'>
